78,100,2,88261,"II.2",1904134,"Paul-Vasos","2021-08-02 02:45:00","2021-08-02",13,0,0,678529262,"home",0,5,40096,"3-5-2",0,0,19,24,22,43,21,28,23,21,20,709530,"WPS","3-5-2",0,0,35,44,31,39,42,47,43,36,35
78,100,2,88261,"II.2",1903843,"catogdichi at","2021-08-02 02:45:00","2021-08-02",13,0,0,678529260,"home",1,5,44356,"3-5-2",4,24,42,16,24,17,40,20,43,26,21,1904048,"Atom Eagles","5-3-2",2,17,9,56,54,68,14,24,14,30,21
78,100,2,88261,"II.2",1904048,"Atom Eagles","2021-08-02 02:45:00","2021-08-02",13,0,0,678529260,"away",5,1,44356,"5-3-2",2,17,9,56,54,68,14,24,14,30,21,1903843,"catogdichi at","3-5-2",4,24,42,16,24,17,40,20,43,26,21
78,100,2,88262,"II.3",1904163,"Piratas del Sil","2021-06-28 02:45:00","2021-06-28",8,0,0,678529297,"away",0,0,69653,"5-4-1",0,0,29,66,66,84,23,21,23,42,27,1903821,"The Suburb of La Libertad","3-5-2",0,0,33,54,50,46,36,26,37,26,20
78,100,2,88262,"II.3",1903984,"Turbokickers Zacatecoluca","2021-06-28 02:45:00","2021-06-28",8,0,0,678529298,"away",2,0,37107,"3-5-2",0,0,34,55,59,54,43,46,41,42,36,1904156,"Bacuta CF","3-5-2",0,0,45,41,39,41,29,31,27,32,20
78,100,2,88262,"II.3",709614,"Deportivo Bononia","2021-06-28 02:45:00","2021-06-28",8,0,0,678529299,"away",5,0,13000,"3-5-2",0,0,34,50,49,50,32,37,33,33,29,1903866,"Mágico FC SV","4-5-1",2,8,15,26,26,27,23,24,12,22,20
78,100,2,88262,"II.3",1903866,"Mágico FC SV","2021-06-28 02:45:00","2021-06-28",8,0,0,678529299,"home",0,5,13000,"4-5-1",2,8,15,26,26,27,23,24,12,22,20,709614,"Deportivo Bononia","3-5-2",0,0,34,50,49,50,32,37,33,33,29
78,100,2,88262,"II.3",1903821,"The Suburb of La Libertad","2021-06-28 02:45:00","2021-06-28",8,0,0,678529297,"home",0,0,69653,"3-5-2",0,0,33,54,50,46,36,26,37,26,20,1904163,"Piratas del Sil","5-4-1",0,0,29,66,66,84,23,21,23,42,27
78,100,2,88262,"II.3",1904156,"Bacuta CF","2021-06-28 02:45:00","2021-06-28",8,0,0,678529298,"home",0,2,37107,"3-5-2",0,0,45,41,39,41,29,31,27,32,20,1903984,"Turbokickers Zacatecoluca","3-5-2",0,0,34,55,59,54,43,46,41,42,36
78,100,2,88262,"II.3",1903888,"SALVADOR NEX. F. C.","2021-06-28 02:45:00","2021-06-28",8,0,0,678529296,"away",1,1,38079,"2-5-3",0,0,23,31,25,23,34,45,35,22,22,709620,"San Judas F.C.","3-4-3",4,11,27,52,46,39,28,30,14,28,24
78,100,2,88262,"II.3",709620,"San Judas F.C.","2021-06-28 02:45:00","2021-06-28",8,0,0,678529296,"home",1,1,38079,"3-4-3",4,11,27,52,46,39,28,30,14,28,24,1903888,"SALVADOR NEX. F. C.","2-5-3",0,0,23,31,25,23,34,45,35,22,22
78,100,2,88262,"II.3",709620,"San Judas F.C.","2021-08-02 02:45:00","2021-08-02",13,0,0,678529316,"away",2,0,13000,"3-4-3",4,11,24,49,45,38,26,25,12,27,21,1903866,"Mágico FC SV","4-5-1",2,8,13,28,32,31,23,22,15,23,19
