"division_level",77,100,11,2,88261,"II.2",1904047,"Uruguayo-cazador F.C.",673157137,344,11,77,15,28,16,183,4,1034430,16,3439200,13,875,13,705,14,2931.16,20,0,23,0,23,925,15
"league_id",77,100,11,3,88306,"III.15",1904048,"Atom Eagles",673158089,246,37,45,77,20,45,141,29,217300,51,436780,56,640,39,560,33,2965.8275862068967,46,0,75,0,75,785,42
"division_level",77,100,11,3,88306,"III.15",1904048,"Atom Eagles",673158089,246,7,45,31,20,14,141,7,217300,15,436780,18,640,7,560,5,2965.8275862068967,18,0,33,0,33,785,8
"league_id",77,100,11,3,88293,"III.2",1904064,"C.B.Bolivar",673157362,132,92,43,81,12,84,53,88,18350,99,74700,99,0,99,0,99,2888.3684210526317,61,0,76,0,76,0,100
"division_level",77,100,11,3,88293,"III.2",1904064,"C.B.Bolivar",673157362,132,44,43,35,12,41,53,42,18350,49,74700,48,0,49,0,49,2888.3684210526317,26,0,34,0,34,0,49
"league_id",77,100,11,3,88294,"III.3",1904066,"Salvadori Vakbuzgó Tengericsillagok",673157419,247,36,61,48,23,30,117,35,308920,46,1029160,42,720,30,565,32,3060.9032258064517,37,0,77,0,77,760,47
"division_level",77,100,11,3,88294,"III.3",1904066,"Salvadori Vakbuzgó Tengericsillagok",673157419,247,6,61,14,23,4,117,9,308920,11,1029160,9,720,3,565,4,3060.9032258064517,13,0,35,0,35,760,12
"league_id",77,100,11,3,88295,"III.4",1904068,"Atlético Suiza",673157475,183,62,62,46,20,46,61,78,691170,29,1015620,43,630,42,475,47,2461.6666666666665,100,1,11,1,10,730,54
"division_level",77,100,11,3,88295,"III.4",1904068,"Atlético Suiza",673157475,183,24,62,13,20,15,61,36,691170,2,1015620,10,630,10,475,15,2461.6666666666665,49,1,7,1,6,730,17
"league_id",77,100,11,3,88295,"III.4",1904076,"El Avechucho centroamericano",673157474,183,63,41,83,15,68,97,42,61090,69,134700,74,550,58,430,58,2731.6666666666665,79,1,12,1,11,617,79
"division_level",77,100,11,3,88295,"III.4",1904076,"El Avechucho centroamericano",673157474,183,25,41,36,15,31,97,13,61090,28,134700,30,550,21,430,22,2731.6666666666665,37,1,8,1,7,617,34
"league_id",77,100,11,2,88263,"II.4",1904083,"Catalan Republic",673157251,142,84,48,70,19,50,37,95,56310,70,111660,79,395,89,295,89,2955.714285714286,50,0,78,0,78,550,92
"division_level",77,100,11,2,88263,"II.4",1904083,"Catalan Republic",673157251,142,28,48,27,19,24,37,29,56310,30,111660,30,395,29,295,29,2955.714285714286,18,0,24,0,24,550,30
"league_id",77,100,11,4,238810,"IV.20",1904084,"Cual F.C.",673159264,0,100,0,100,0,100,0,100,10600,100,296600,61,0,100,0,100,4812.75,0,0,79,0,79,26,98
"division_level",77,100,11,4,238810,"IV.20",1904084,"Cual F.C.",673159264,0,11,0,11,0,11,0,11,10600,11,296600,1,0,11,0,11,4812.75,0,0,11,0,11,26,11
"league_id",77,100,11,2,88263,"II.4",1904096,"Gladiador FC",673157251,278,26,59,50,18,55,165,17,829070,27,2843700,25,775,26,660,25,3049.8,40,0,80,0,80,881,27
"division_level",77,100,11,2,88263,"II.4",1904096,"Gladiador FC",673157251,278,18,59,23,18,25,165,9,829070,18,2843700,17,775,17,660,16,3049.8,14,0,25,0,25,881,19
"league_id",77,100,11,2,88260,"II.1",1904106,"COBRAS",673157080,231,42,70,33,23,31,92,48,515160,36,2154620,26,740,29,550,35,3370.3809523809523,16,0,81,0,81,814,35
"division_level",77,100,11,2,88260,"II.1",1904106,"COBRAS",673157080,231,23,70,20,23,20,92,22,515160,24,2154620,18,740,19,550,21,3370.3809523809523,4,0,26,0,26,814,24
"league_id",77,100,11,2,88262,"II.3",1904117,"Ostuni International",673157192,214,48,48,71,29,21,79,55,374800,43,1463820,33,595,48,430,59,4150.678571428572,3,0,82,0,82,776,44
"division_level",77,100,11,2,88262,"II.3",1904117,"Ostuni International",673157192,214,25,48,28,29,15,79,24,374800,27,1463820,21,595,25,430,26,4150.678571428572,0,0,27,0,27,776,27
"league_id",77,100,11,3,88307,"III.16",1904127,"les11salopards",673158146,174,66,58,54,17,61,65,73,35720,80,74640,100,505,66,430,60,2645.5714285714284,89,0,83,0,83,658,73
"division_level",77,100,11,3,88307,"III.16",1904127,"les11salopards",673158146,174,28,58,18,17,25,65,33,35720,33,74640,49,505,26,430,23,2645.5714285714284,42,0,36,0,36,658,30
"league_id",77,100,11,3,88304,"III.13",1904134,"Paul-Vasos",673157979,211,50,69,35,19,51,85,51,210600,52,1492780,32,700,33,575,30,3834.576923076923,4,3,2,1,12,758,48
"division_level",77,100,11,3,88304,"III.13",1904134,"Paul-Vasos",673157979,211,15,69,5,19,18,85,19,210600,16,1492780,4,700,4,575,3,3834.576923076923,1,3,2,1,8,758,13
"league_id",77,100,11,3,88295,"III.4",1904136,"FC Babosa",673157474,208,53,57,55,24,29,79,56,109180,60,294620,62,580,54,510,43,2782.0666666666666,74,0,84,0,84,709,58
"division_level",77,100,11,3,88295,"III.4",1904136,"FC Babosa",673157474,208,18,57,19,24,3,79,22,109180,22,294620,22,580,18,510,11,2782.0666666666666,34,0,37,0,37,709,21
"league_id",77,100,11,3,88305,"III.14",1904140,"Estudiabantes F.C",673158034,145,81,44,79,14,73,59,83,45870,74,110420,80,425,83,325,83,2690.4347826086955,83,0,85,0,85,603,81
"division_level",77,100,11,3,88305,"III.14",1904140,"Estudiabantes F.C",673158034,145,37,44,33,14,35,59,39,45870,29,110420,33,425,38,325,37,2690.4347826086955,39,0,38,0,38,603,35
"league_id",77,100,11,3,88299,"III.8",1904152,"Tutila",673157698,185,61,67,38,18,56,64,74,32770,84,100920,85,490,69,375,71,3007,41,0,86,0,86,636,78
"division_level",77,100,11,3,88299,"III.8",1904152,"Tutila",673157698,185,23,67,7,18,21,64,34,32770,37,100920,36,490,28,375,29,3007,16,0,39,0,39,636,33
"league_id",77,100,11,2,88262,"II.3",1904156,"Bacuta CF",673157193,280,25,97,16,27,25,102,40,628020,30,1100000,41,1015,10,815,10,3666.8333333333335,8,0,87,0,87,880,28
"division_level",77,100,11,2,88262,"II.3",1904156,"Bacuta CF",673157193,280,17,97,8,27,17,102,20,628020,20,1100000,25,1015,5,815,5,3666.8333333333335,2,0,28,0,28,880,20
"league_id",77,100,11,3,88306,"III.15",1904157,"Salva-GHC",673158091,116,97,34,91,13,80,43,94,19360,96,75800,97,325,95,255,94,2901.5789473684213,57,0,88,0,88,552,91
"division_level",77,100,11,3,88306,"III.15",1904157,"Salva-GHC",673158091,116,49,34,43,13,38,43,47,19360,46,75800,46,325,47,255,46,2901.5789473684213,23,0,40,0,40,552,43
"league_id",77,100,11,2,88262,"II.3",1904163,"Piratas del Sil",673157192,355,16,65,40,35,13,185,4,871110,26,1599560,31,775,27,595,28,2717.1,82,0,89,0,89,925,23
"division_level",77,100,11,2,88262,"II.3",1904163,"Piratas del Sil",673157192,355,9,65,21,35,10,185,3,871110,17,1599560,20,775,18,595,18,2717.1,26,0,29,0,29,925,16
"league_id",77,100,11,3,88296,"III.5",1904172,"superjodu salvador satellite team",673157531,274,29,93,19,28,23,97,43,512360,37,1405720,34,800,25,680,24,2837.6470588235293,66,1,13,1,13,875,29
"division_level",77,100,11,3,88296,"III.5",1904172,"superjodu salvador satellite team",673157531,274,2,93,1,28,0,97,14,512360,5,1405720,5,800,1,680,1,2837.6470588235293,28,1,9,1,9,875,1
"league_id",77,100,11,3,88299,"III.8",1904195,"IagoPatrick",673157699,278,27,44,80,18,57,180,9,264060,49,1274400,38,665,36,470,48,3399.5142857142855,15,0,90,0,90,825,33
"division_level",77,100,11,3,88299,"III.8",1904195,"IagoPatrick",673157699,278,1,44,34,18,22,180,0,264060,14,1274400,8,665,5,470,16,3399.5142857142855,6,0,41,0,41,825,3
"league_id",77,100,11,3,88298,"III.7",1904208,"La Paz FC",673157642,225,44,69,36,16,64,108,36,311060,44,647060,50,640,40,515,42,2963.5652173913045,47,0,91,0,91,742,52
"division_level",77,100,11,3,88298,"III.7",1904208,"La Paz FC",673157642,225,11,69,6,16,27,108,10,311060,9,647060,14,640,8,515,10,2963.5652173913045,19,0,42,0,42,742,16
"league_id",77,100,11,3,88305,"III.14",1904212,"Abismos",673158032,138,89,34,92,15,69,59,84,18770,97,74900,98,365,91,280,90,2903.2631578947367,56,0,92,0,92,547,94
"division_level",77,100,11,3,88305,"III.14",1904212,"Abismos",673158032,138,42,34,44,15,32,59,40,18770,47,74900,47,365,43,280,42,2903.2631578947367,22,0,43,0,43,547,45
"league_id",77,100,11,2,88261,"II.2",1904219,"PIP",673157137,134,91,63,43,13,81,32,97,591870,32,1126180,40,410,84,360,74,2844.25,65,0,93,0,93,988,13
"division_level",77,100,11,2,88261,"II.2",1904219,"PIP",673157137,134,29,63,22,13,27,32,30,591870,22,1126180,24,410,28,360,27,2844.25,24,0,30,0,30,988,7
"league_id",77,100,11,3,88304,"III.13",1904220,"Alianza F.C. -1958",673157978,190,59,46,74,17,62,93,47,28950,86,196320,69,520,63,415,63,3168.133333333333,25,0,94,0,94,753,50
"division_level",77,100,11,3,88304,"III.13",1904220,"Alianza F.C. -1958",673157978,190,21,46,29,17,26,93,17,28950,39,196320,27,520,25,415,26,3168.133333333333,9,0,44,0,44,753,15
"league_id",77,100,11,3,88307,"III.16",1904225,"Azul_FC",673158145,211,51,34,93,18,58,123,33,85010,64,211800,66,505,67,380,68,2473.962962962963,99,0,95,0,95,673,65
"division_level",77,100,11,3,88307,"III.16",1904225,"Azul_FC",673158145,211,16,34,45,18,23,123,8,85010,25,211800,25,505,27,380,28,2473.962962962963,48,0,45,0,45,673,25
"league_id",77,100,11,3,88300,"III.9",1904249,"Cojutepeque Team F. C.",673157755,188,60,63,44,21,37,62,77,113080,59,261420,63,590,52,525,40,2750.76,77,0,96,0,96,693,60
"division_level",77,100,11,3,88300,"III.9",1904249,"Cojutepeque Team F. C.",673157755,188,22,63,11,21,6,62,35,113080,21,261420,23,590,17,525,8,2750.76,35,0,46,0,46,693,22
"league_id",77,100,11,3,88304,"III.13",1904251,"SilaHope",673157979,118,96,39,85,11,90,46,91,18400,98,77300,94,335,94,270,92,2913.4736842105262,54,0,97,0,97,550,93
"division_level",77,100,11,3,88304,"III.13",1904251,"SilaHope",673157979,118,48,39,38,11,46,46,44,18400,48,77300,43,335,46,270,44,2913.4736842105262,21,0,47,0,47,550,44
"league_id",77,100,11,3,88307,"III.16",1904252,"Can Avis Internacional",673158147,217,46,64,41,25,26,78,58,171650,54,542080,52,770,28,610,27,2913.9032258064517,53,0,98,0,98,791,41
"division_level",77,100,11,3,88307,"III.16",1904252,"Can Avis Internacional",673158147,217,13,64,9,25,2,78,24,171650,18,542080,15,770,2,610,2,2913.9032258064517,20,0,48,0,48,791,7
"league_id",77,100,11,3,88294,"III.3",1904259,"Santanita",673157418,177,65,64,42,10,92,83,52,181400,53,448840,55,525,62,505,44,3093.885714285714,30,0,99,0,99,684,63
"division_level",77,100,11,3,88294,"III.3",1904259,"Santanita",673157418,177,27,64,10,10,47,83,20,181400,17,448840,17,525,24,505,12,3093.885714285714,11,0,49,0,49,684,23
"league_id",77,100,11,1,88256,"Liga Mayor",1904272,"Los Cernícalos Lucenses",673157026,251,35,36,88,11,91,182,7,171060,55,693400,48,615,44,440,54,2501.8888888888887,96,0,100,0,100,741,53
"division_level",77,100,11,1,88256,"Liga Mayor",1904272,"Los Cernícalos Lucenses",673157026,251,7,36,7,11,7,182,2,171060,7,693400,7,615,7,440,7,2501.8888888888887,7,0,7,0,7,741,7
